step,loss_pa,loss_to
880,0.4250621199607849,0.068435
881,0.423867404460907,0.068406
882,0.42266562581062317,0.068377
883,0.42146819829940796,0.068349
884,0.4202594459056854,0.068320
885,0.4190506637096405,0.068291
886,0.4178374111652374,0.068263
887,0.41662827134132385,0.068234
888,0.41540780663490295,0.068205
889,0.41419517993927,0.068177
890,0.41297101974487305,0.068148
891,0.41176921129226685,0.068120
892,0.4105460047721863,0.068091
893,0.4093377888202667,0.068062
894,0.40812695026397705,0.068034
895,0.4069177210330963,0.068005
896,0.4057140350341797,0.067977
897,0.4045089781284332,0.067948
898,0.4033057391643524,0.067920
899,0.4021011292934418,0.067892
900,0.4008868634700775,0.067863
901,0.3996879458427429,0.067835
902,0.3984779715538025,0.067806
903,0.3972678482532501,0.067778
904,0.3960646092891693,0.067750
905,0.3948657512664795,0.067721
906,0.39364922046661377,0.067693
907,0.39244046807289124,0.067665
908,0.3912375271320343,0.067636
909,0.39004087448120117,0.067608
910,0.388836145401001,0.067580
911,0.3876509368419647,0.067552
912,0.38645365834236145,0.067523
913,0.3852579891681671,0.067495
914,0.38405337929725647,0.067467
915,0.38286569714546204,0.067439
916,0.38166019320487976,0.067411
917,0.38046783208847046,0.067383
918,0.3792613446712494,0.067355
919,0.3780628442764282,0.067326
920,0.3768553137779236,0.067298
921,0.3756573796272278,0.067270
922,0.3744421601295471,0.067242
923,0.37323492765426636,0.067214
924,0.37201765179634094,0.067186
925,0.37080395221710205,0.067158
926,0.369590163230896,0.067130
927,0.36837199330329895,0.067102
928,0.36714205145835876,0.067074
929,0.36592310667037964,0.067046
930,0.3647007942199707,0.067019
931,0.3634779155254364,0.066991
932,0.36224913597106934,0.066963
933,0.36102867126464844,0.066935
934,0.3597959876060486,0.066907
935,0.3585740327835083,0.066879
936,0.3573448359966278,0.066851
937,0.3561202883720398,0.066824
938,0.3548828363418579,0.066796
939,0.353666752576828,0.066768
940,0.3524329364299774,0.066740
941,0.3512114882469177,0.066713
942,0.3499774932861328,0.066685
943,0.34875380992889404,0.066657
944,0.34753233194351196,0.066630
945,0.3463151156902313,0.066602
946,0.34508249163627625,0.066574
947,0.34385794401168823,0.066547
948,0.3426317870616913,0.066519
949,0.3414163589477539,0.066491
950,0.3401889204978943,0.066464
951,0.33896905183792114,0.066436
952,0.3377426564693451,0.066409
953,0.33653274178504944,0.066381
954,0.33531612157821655,0.066354
955,0.3340989053249359,0.066326
956,0.3328773081302643,0.066299
957,0.3316687047481537,0.066271
958,0.33046042919158936,0.066244
959,0.3292510211467743,0.066216
960,0.3280505836009979,0.066189
961,0.32683947682380676,0.066161
962,0.3256317377090454,0.066134
963,0.32443565130233765,0.066107
964,0.32323572039604187,0.066079
965,0.3220446705818176,0.066052
966,0.32085540890693665,0.066025
967,0.31967833638191223,0.065997
968,0.3184962570667267,0.065970
969,0.31732845306396484,0.065943
970,0.3161446452140808,0.065915
971,0.31497815251350403,0.065888
972,0.313805490732193,0.065861
973,0.31264251470565796,0.065834
974,0.3114759027957916,0.065806
975,0.31030863523483276,0.065779
976,0.30913245677948,0.065752
977,0.3079761266708374,0.065725
978,0.3067992925643921,0.065698
979,0.30564314126968384,0.065670
980,0.30446910858154297,0.065643
981,0.30331531167030334,0.065616
982,0.3021582067012787,0.065589
983,0.3010116219520569,0.065562
984,0.2998640239238739,0.065535
985,0.2987360656261444,0.065508
986,0.29759058356285095,0.065481
987,0.2964647114276886,0.065454
988,0.2953256070613861,0.065427
989,0.29421353340148926,0.065400
990,0.29308846592903137,0.065373
991,0.2919763922691345,0.065346
992,0.29085808992385864,0.065319
993,0.28975236415863037,0.065292
994,0.2886563837528229,0.065265
995,0.28756314516067505,0.065238
996,0.28647640347480774,0.065211
997,0.285392165184021,0.065184
998,0.2843022644519806,0.065157
999,0.2832345962524414,0.065131
1000,0.28215837478637695,0.065104
1001,0.28109103441238403,0.065077
1002,0.2800285518169403,0.065050
1003,0.27898064255714417,0.065023
1004,0.2779323160648346,0.064996
1005,0.2768888473510742,0.064970
1006,0.2758465111255646,0.064943
1007,0.2748202383518219,0.064916
1008,0.27378779649734497,0.064889
1009,0.2727670967578888,0.064863
1010,0.2717422842979431,0.064836
1011,0.27073049545288086,0.064809
1012,0.2697107493877411,0.064783
1013,0.26871457695961,0.064756
1014,0.26771196722984314,0.064729
1015,0.2667236328125,0.064703
1016,0.26572999358177185,0.064676
1017,0.26474475860595703,0.064649
1018,0.2637549936771393,0.064623
1019,0.2627808153629303,0.064596
1020,0.2617897391319275,0.064570
1021,0.26083165407180786,0.064543
1022,0.2598634660243988,0.064517
1023,0.25890401005744934,0.064490
1024,0.2579433023929596,0.064464
1025,0.25699689984321594,0.064437
1026,0.2560535669326782,0.064411
1027,0.255118191242218,0.064384
1028,0.2541745901107788,0.064358
1029,0.2532503604888916,0.064331
1030,0.25232043862342834,0.064305
1031,0.25141701102256775,0.064278
1032,0.2505096197128296,0.064252
1033,0.24961791932582855,0.064225
1034,0.24872411787509918,0.064199
1035,0.24784140288829803,0.064173
1036,0.24696403741836548,0.064146
1037,0.24609540402889252,0.064120
1038,0.2452053278684616,0.064094
1039,0.244327113032341,0.064067
1040,0.2434505820274353,0.064041
1041,0.2425815612077713,0.064015
1042,0.24171622097492218,0.063988
1043,0.24086055159568787,0.063962
1044,0.24001413583755493,0.063936
1045,0.239167720079422,0.063910
1046,0.2383313626050949,0.063883
1047,0.23751069605350494,0.063857
1048,0.23668885231018066,0.063831
1049,0.23583188652992249,0.063805
1050,0.23495855927467346,0.063779
1051,0.2340979278087616,0.063752
1052,0.2332484871149063,0.063726
1053,0.2324066162109375,0.063700
1054,0.23157408833503723,0.063674
1055,0.23075397312641144,0.063648
1056,0.22992901504039764,0.063622
1057,0.2291189581155777,0.063596
1058,0.22831259667873383,0.063570
1059,0.22752365469932556,0.063543
1060,0.22672869265079498,0.063517
1061,0.22594663500785828,0.063491
1062,0.22516468167304993,0.063465
1063,0.22439879179000854,0.063439
1064,0.22363363206386566,0.063413
1065,0.22288143634796143,0.063387
1066,0.22212755680084229,0.063361
1067,0.22138619422912598,0.063335
1068,0.22065182030200958,0.063309
1069,0.21992775797843933,0.063283
1070,0.21920669078826904,0.063257
1071,0.21849846839904785,0.063232
1072,0.21779505908489227,0.063206
1073,0.21709930896759033,0.063180
1074,0.216413676738739,0.063154
1075,0.2157420963048935,0.063128
1076,0.21507476270198822,0.063102
1077,0.2144206315279007,0.063076
1078,0.21376660466194153,0.063050
1079,0.21313358843326569,0.063025
1080,0.21249733865261078,0.062999
1081,0.21187040209770203,0.062973
1082,0.21125221252441406,0.062947
1083,0.21064460277557373,0.062921
1084,0.21003839373588562,0.062896
1085,0.20945298671722412,0.062870
1086,0.20886902511119843,0.062844
1087,0.20829488337039948,0.062818
1088,0.20771993696689606,0.062793
1089,0.20716676115989685,0.062767
1090,0.2066091001033783,0.062741
1091,0.2060699462890625,0.062715
1092,0.20552629232406616,0.062690
1093,0.20499902963638306,0.062664
1094,0.20446959137916565,0.062638
1095,0.20395904779434204,0.062613
1096,0.20344842970371246,0.062587
1097,0.2029501497745514,0.062562
1098,0.2024569809436798,0.062536
1099,0.2019660621881485,0.062510
1100,0.20148129761219025,0.062485
1101,0.20100753009319305,0.062459
1102,0.2005380392074585,0.062434
1103,0.200077623128891,0.062408
1104,0.1996193826198578,0.062383
1105,0.19917283952236176,0.062357
1106,0.19872912764549255,0.062331
1107,0.19829396903514862,0.062306
1108,0.1978607028722763,0.062280
1109,0.19744625687599182,0.062255
1110,0.1970275640487671,0.062230
1111,0.19662436842918396,0.062204
1112,0.19621410965919495,0.062179
1113,0.19581648707389832,0.062153
1114,0.19542327523231506,0.062128
1115,0.19503721594810486,0.062102
1116,0.19465573132038116,0.062077
1117,0.1942819207906723,0.062051
1118,0.19391050934791565,0.062026
1119,0.19354765117168427,0.062001
1120,0.19318673014640808,0.061975
1121,0.19283626973628998,0.061950
1122,0.19248710572719574,0.061925
1123,0.19214777648448944,0.061899
1124,0.19180752336978912,0.061874
1125,0.19147589802742004,0.061849
1126,0.19114431738853455,0.061823
1127,0.19082149863243103,0.061798
1128,0.1904980093240738,0.061773
1129,0.19018815457820892,0.061748
1130,0.1898754984140396,0.061722
1131,0.18957188725471497,0.061697
1132,0.1892678290605545,0.061672
1133,0.18897663056850433,0.061647
1134,0.1886828988790512,0.061621
1135,0.18839581310749054,0.061596
1136,0.18811243772506714,0.061571
1137,0.18783584237098694,0.061546
1138,0.18755903840065002,0.061521
1139,0.1872921586036682,0.061496
1140,0.18702352046966553,0.061470
1141,0.1867612898349762,0.061445
1142,0.1865004450082779,0.061420
1143,0.18624427914619446,0.061395
1144,0.18598705530166626,0.061370
1145,0.18573780357837677,0.061345
1146,0.18548515439033508,0.061320
1147,0.1852419078350067,0.061295
1148,0.18499703705310822,0.061270
1149,0.18475885689258575,0.061245
1150,0.18451853096485138,0.061219
1151,0.18428592383861542,0.061194
1152,0.18405236303806305,0.061169
1153,0.18382826447486877,0.061144
1154,0.1835995763540268,0.061119
1155,0.18337999284267426,0.061094
1156,0.183156818151474,0.061069
1157,0.18294599652290344,0.061044
1158,0.18272945284843445,0.061020
1159,0.18252339959144592,0.060995
1160,0.18231190741062164,0.060970
1161,0.182109534740448,0.060945
1162,0.18190260231494904,0.060920
1163,0.1817059963941574,0.060895
1164,0.18150806427001953,0.060870
1165,0.18131601810455322,0.060845
1166,0.18112176656723022,0.060820
1167,0.1809326559305191,0.060795
1168,0.18074727058410645,0.060771
1169,0.18056422472000122,0.060746
1170,0.1803806573152542,0.060721
1171,0.18020379543304443,0.060696
1172,0.18002499639987946,0.060671
1173,0.17985385656356812,0.060646
1174,0.1796831339597702,0.060622
1175,0.1795155256986618,0.060597
1176,0.17934849858283997,0.060572
1177,0.17918838560581207,0.060547
1178,0.17902424931526184,0.060523
1179,0.1788676530122757,0.060498
1180,0.1787095069885254,0.060473
1181,0.17855793237686157,0.060448
1182,0.17840206623077393,0.060424
1183,0.1782517433166504,0.060399
1184,0.1781025379896164,0.060374
1185,0.1779574304819107,0.060349
1186,0.17780937254428864,0.060325
1187,0.17766596376895905,0.060300
1188,0.1775180548429489,0.060275
1189,0.17737717926502228,0.060251
1190,0.17723436653614044,0.060226
1191,0.17709559202194214,0.060202
1192,0.1769532710313797,0.060177
1193,0.17681847512722015,0.060152
1194,0.17668312788009644,0.060128
1195,0.17654944956302643,0.060103
1196,0.17641402781009674,0.060079
1197,0.17628774046897888,0.060054
1198,0.1761590838432312,0.060029
1199,0.17603468894958496,0.060005
1200,0.17590852081775665,0.059980
1201,0.17578543722629547,0.059956
1202,0.17566315829753876,0.059931
1203,0.17554569244384766,0.059907
1204,0.17542333900928497,0.059882
1205,0.17530815303325653,0.059858
1206,0.1751827746629715,0.059833
1207,0.17506851255893707,0.059809
1208,0.1749502271413803,0.059784
1209,0.17483729124069214,0.059760
1210,0.17471782863140106,0.059736
1211,0.17460764944553375,0.059711
1212,0.174490824341774,0.059687
1213,0.17438024282455444,0.059662
1214,0.17427027225494385,0.059638
1215,0.17416340112686157,0.059613
1216,0.1740541011095047,0.059589
1217,0.17395032942295074,0.059565
1218,0.17384198307991028,0.059540
1219,0.1737399399280548,0.059516
1220,0.1736365556716919,0.059492
1221,0.17353500425815582,0.059467
1222,0.1734314262866974,0.059443
1223,0.17333319783210754,0.059419
1224,0.17323121428489685,0.059394
1225,0.17313732206821442,0.059370
1226,0.17303916811943054,0.059346
1227,0.17294734716415405,0.059321
1228,0.17285199463367462,0.059297
1229,0.17275765538215637,0.059273
1230,0.1726609468460083,0.059249
1231,0.17256781458854675,0.059224
1232,0.17247013747692108,0.059200
1233,0.17238059639930725,0.059176
1234,0.17228318750858307,0.059152
1235,0.1721731722354889,0.059128
1236,0.17206504940986633,0.059103
1237,0.17196841537952423,0.059079
1238,0.17186571657657623,0.059055
1239,0.17177367210388184,0.059031
1240,0.17167697846889496,0.059007
1241,0.1715877503156662,0.058983
1242,0.17149342596530914,0.058958
1243,0.17140662670135498,0.058934
1244,0.17131423950195312,0.058910
1245,0.1712327003479004,0.058886
1246,0.17114652693271637,0.058862
1247,0.17106600105762482,0.058838
1248,0.1709810346364975,0.058814
1249,0.17090271413326263,0.058790
1250,0.1708209365606308,0.058766
1251,0.1707461178302765,0.058742
1252,0.17066603899002075,0.058717
1253,0.1705969125032425,0.058693
1254,0.17052045464515686,0.058669
1255,0.17044901847839355,0.058645
1256,0.17036937177181244,0.058621
1257,0.17030034959316254,0.058597
1258,0.1702234297990799,0.058573
1259,0.17015302181243896,0.058549
1260,0.170075923204422,0.058525
1261,0.17000484466552734,0.058501
1262,0.16993261873722076,0.058477
1263,0.16986428201198578,0.058453
1264,0.1697930246591568,0.058430
1265,0.16972674429416656,0.058406
1266,0.1696566641330719,0.058382
1267,0.16959039866924286,0.058358
1268,0.1695190817117691,0.058334
1269,0.16945603489875793,0.058310
1270,0.16938777267932892,0.058286
1271,0.16931907832622528,0.058262
1272,0.16925165057182312,0.058238
1273,0.1691889762878418,0.058214
1274,0.1691208779811859,0.058191
1275,0.16905692219734192,0.058167
1276,0.16899080574512482,0.058143
1277,0.16892868280410767,0.058119
1278,0.16886025667190552,0.058095
1279,0.16879697144031525,0.058071
1280,0.1687312126159668,0.058048
1281,0.1686711311340332,0.058024
1282,0.16860611736774445,0.058000
1283,0.16854773461818695,0.057976
1284,0.16848480701446533,0.057953
1285,0.1684274524450302,0.057929
1286,0.16836701333522797,0.057905
1287,0.16831085085868835,0.057881
1288,0.16824913024902344,0.057858
1289,0.1681954264640808,0.057834
1290,0.16813519597053528,0.057810
1291,0.16807879507541656,0.057786
1292,0.16801989078521729,0.057763
1293,0.1679651290178299,0.057739
1294,0.16790702939033508,0.057715
1295,0.16785480082035065,0.057692
1296,0.16779622435569763,0.057668
1297,0.16774272918701172,0.057644
1298,0.16768807172775269,0.057621
1299,0.16763651371002197,0.057597
1300,0.16757844388484955,0.057573
1301,0.1675264686346054,0.057550
1302,0.16746920347213745,0.057526
1303,0.16741728782653809,0.057503
1304,0.1673600673675537,0.057479
1305,0.16731184720993042,0.057455
1306,0.16726183891296387,0.057432
1307,0.16721394658088684,0.057408
1308,0.16716252267360687,0.057385
1309,0.16711656749248505,0.057361
1310,0.1670679748058319,0.057338
1311,0.16702520847320557,0.057314
1312,0.16697503626346588,0.057290
1313,0.1669302135705948,0.057267
1314,0.1668844074010849,0.057243
1315,0.16683942079544067,0.057220
1316,0.16679099202156067,0.057196
1317,0.16675107181072235,0.057173
1318,0.16670183837413788,0.057149
1319,0.16665847599506378,0.057126
1320,0.16660887002944946,0.057103
1321,0.16656723618507385,0.057079
1322,0.16651837527751923,0.057056
1323,0.1664736121892929,0.057032
1324,0.16642312705516815,0.057009
1325,0.16637763381004333,0.056985
1326,0.16632980108261108,0.056962
1327,0.1662857085466385,0.056939
1328,0.16623634099960327,0.056915
1329,0.1661922037601471,0.056892
1330,0.1661432832479477,0.056868
1331,0.1660979837179184,0.056845
1332,0.16604697704315186,0.056822
1333,0.16600318253040314,0.056798
1334,0.16595607995986938,0.056775
1335,0.16591227054595947,0.056752
1336,0.1658630222082138,0.056728
1337,0.16582275927066803,0.056705
1338,0.16577282547950745,0.056682
1339,0.16573011875152588,0.056658
1340,0.1656835377216339,0.056635
1341,0.16564184427261353,0.056612
1342,0.1655968874692917,0.056588
1343,0.16556192934513092,0.056565
1344,0.16551993787288666,0.056542
1345,0.1654818058013916,0.056519
1346,0.16544097661972046,0.056495
1347,0.16540831327438354,0.056472
1348,0.165366068482399,0.056449
1349,0.16532981395721436,0.056426
1350,0.16528546810150146,0.056402
1351,0.1652485728263855,0.056379
1352,0.16520804166793823,0.056356
1353,0.16517339646816254,0.056333
1354,0.1651352494955063,0.056310
1355,0.1650984138250351,0.056286
1356,0.16506023705005646,0.056263
1357,0.16502419114112854,0.056240
1358,0.16498322784900665,0.056217
1359,0.16494712233543396,0.056194
1360,0.16490501165390015,0.056171
1361,0.16486941277980804,0.056148
1362,0.16482926905155182,0.056124
1363,0.16479259729385376,0.056101
1364,0.16474953293800354,0.056078
1365,0.1647145301103592,0.056055
1366,0.16467231512069702,0.056032
1367,0.16463623940944672,0.056009
1368,0.1645938754081726,0.055986
1369,0.16455483436584473,0.055963
1370,0.16451339423656464,0.055940
1371,0.164476215839386,0.055917
1372,0.16443592309951782,0.055894
1373,0.164401113986969,0.055871
1374,0.16436080634593964,0.055848
1375,0.16432498395442963,0.055825
1376,0.16428552567958832,0.055802
1377,0.16425074636936188,0.055779
1378,0.16420571506023407,0.055756
1379,0.1641683131456375,0.055733
1380,0.16412681341171265,0.055710
1381,0.1640927940607071,0.055687
1382,0.16405245661735535,0.055664
1383,0.16401827335357666,0.055641
1384,0.16397735476493835,0.055618
1385,0.1639421582221985,0.055595
1386,0.16390185058116913,0.055572
1387,0.1638680249452591,0.055549
1388,0.16382551193237305,0.055526
1389,0.16379201412200928,0.055503
1390,0.163752019405365,0.055480
1391,0.16371949017047882,0.055457
1392,0.16367784142494202,0.055434
1393,0.16364489495754242,0.055412
1394,0.16360650956630707,0.055389
1395,0.16357386112213135,0.055366
1396,0.16353103518486023,0.055343
1397,0.16349516808986664,0.055320
1398,0.16345584392547607,0.055297
1399,0.16342248022556305,0.055274
1400,0.16338275372982025,0.055252
1401,0.16334736347198486,0.055229
1402,0.16330552101135254,0.055206
1403,0.16327109932899475,0.055183
1404,0.16322924196720123,0.055160
1405,0.16319207847118378,0.055138
1406,0.16314911842346191,0.055115
1407,0.16311459243297577,0.055092
1408,0.1630748212337494,0.055069
1409,0.16304323077201843,0.055047
1410,0.16300269961357117,0.055024
1411,0.1629704087972641,0.055001
1412,0.16293181478977203,0.054978
1413,0.16289809346199036,0.054956
1414,0.16285672783851624,0.054933
1415,0.1628251075744629,0.054910
1416,0.16278521716594696,0.054887
1417,0.1627524048089981,0.054865
1418,0.16271460056304932,0.054842
1419,0.16268061101436615,0.054819
1420,0.1626419574022293,0.054797
1421,0.16260643303394318,0.054774
1422,0.16256685554981232,0.054751
1423,0.1625315099954605,0.054729
1424,0.1624893695116043,0.054706
1425,0.1624528020620346,0.054683
1426,0.1624099761247635,0.054661
1427,0.16237476468086243,0.054638
1428,0.16233515739440918,0.054616
1429,0.1623024344444275,0.054593
1430,0.16226117312908173,0.054570
1431,0.16222724318504333,0.054548
1432,0.16218768060207367,0.054525
1433,0.16215598583221436,0.054503
1434,0.16211512684822083,0.054480
1435,0.1620839387178421,0.054458
1436,0.16204464435577393,0.054435
1437,0.16201211512088776,0.054412
1438,0.1619710773229599,0.054390
1439,0.1619398295879364,0.054367
1440,0.1618981510400772,0.054345
1441,0.16186638176441193,0.054322
1442,0.16182437539100647,0.054300
1443,0.16179104149341583,0.054277
1444,0.16175107657909393,0.054255
1445,0.16171717643737793,0.054232
1446,0.16167791187763214,0.054210
1447,0.16164544224739075,0.054187
1448,0.1616038680076599,0.054165
1449,0.16157008707523346,0.054142
1450,0.16152958571910858,0.054120
1451,0.16149647533893585,0.054097
1452,0.16145819425582886,0.054075
1453,0.16142436861991882,0.054053
1454,0.1613857001066208,0.054030
1455,0.16135063767433167,0.054008
1456,0.16131195425987244,0.053985
1457,0.1612793505191803,0.053963
1458,0.16123969852924347,0.053941
1459,0.1612076312303543,0.053918
1460,0.1611674726009369,0.053896
1461,0.16113512217998505,0.053873
1462,0.16109414398670197,0.053851
1463,0.1610579788684845,0.053829
1464,0.1610160768032074,0.053806
1465,0.16098250448703766,0.053784
1466,0.16094252467155457,0.053762
1467,0.16091030836105347,0.053739
1468,0.16087014973163605,0.053717
1469,0.16083641350269318,0.053695
1470,0.16079773008823395,0.053672
1471,0.16076473891735077,0.053650
1472,0.16072677075862885,0.053628
1473,0.16069498658180237,0.053606
1474,0.16065630316734314,0.053583
1475,0.16062575578689575,0.053561
1476,0.16058829426765442,0.053539
1477,0.16055713593959808,0.053516
1478,0.16051898896694183,0.053494
1479,0.1604856550693512,0.053472
1480,0.16044685244560242,0.053450
1481,0.1604136824607849,0.053428
1482,0.16037319600582123,0.053405
1483,0.16033890843391418,0.053383
1484,0.16029739379882812,0.053361
1485,0.16026024520397186,0.053339
1486,0.1602204293012619,0.053316
1487,0.16018415987491608,0.053294
1488,0.16014322638511658,0.053272
1489,0.16010691225528717,0.053250
1490,0.16006609797477722,0.053228
1491,0.16002747416496277,0.053206
1492,0.1599886119365692,0.053183
1493,0.15995492041110992,0.053161
1494,0.15991249680519104,0.053139
1495,0.1598794013261795,0.053117
1496,0.1598355621099472,0.053095
1497,0.15980027616024017,0.053073
1498,0.15976035594940186,0.053051
1499,0.15972983837127686,0.053029
1500,0.15969108045101166,0.053007
1501,0.15966196358203888,0.052984
1502,0.1596253514289856,0.052962
1503,0.159595787525177,0.052940
1504,0.15955954790115356,0.052918
1505,0.1595306098461151,0.052896
1506,0.15949635207653046,0.052874
1507,0.15946492552757263,0.052852
1508,0.15942513942718506,0.052830
1509,0.15939448773860931,0.052808
1510,0.15935958921909332,0.052786
1511,0.15932779014110565,0.052764
1512,0.15928961336612701,0.052742
1513,0.15925946831703186,0.052720
1514,0.15922212600708008,0.052698
1515,0.15919329226016998,0.052676
1516,0.15915685892105103,0.052654
1517,0.15912777185440063,0.052632
1518,0.15909357368946075,0.052610
1519,0.15906491875648499,0.052588
1520,0.15903107821941376,0.052566
1521,0.15900011360645294,0.052544
1522,0.1589668095111847,0.052522
1523,0.15893852710723877,0.052500
1524,0.1589023470878601,0.052478
1525,0.15886914730072021,0.052456
1526,0.15882709622383118,0.052434
1527,0.15879805386066437,0.052413
1528,0.15875838696956635,0.052391
1529,0.15872448682785034,0.052369
1530,0.15868771076202393,0.052347
1531,0.1586550772190094,0.052325
1532,0.15861698985099792,0.052303
1533,0.1585836261510849,0.052281
1534,0.15854650735855103,0.052259
1535,0.15851545333862305,0.052238
1536,0.15847426652908325,0.052216
1537,0.1584424376487732,0.052194
1538,0.15840262174606323,0.052172
1539,0.15837186574935913,0.052150
1540,0.15833252668380737,0.052128
1541,0.15830041468143463,0.052107
1542,0.15825945138931274,0.052085
1543,0.15822935104370117,0.052063
1544,0.1581910103559494,0.052041
1545,0.15815837681293488,0.052019
1546,0.15811897814273834,0.051998
1547,0.15808941423892975,0.051976
1548,0.15805001556873322,0.051954
1549,0.15801985561847687,0.051932
1550,0.15798300504684448,0.051911
1551,0.1579514443874359,0.051889
1552,0.1579148769378662,0.051867
1553,0.15788432955741882,0.051845
1554,0.1578485369682312,0.051824
1555,0.15781769156455994,0.051802
1556,0.15778154134750366,0.051780
1557,0.15775242447853088,0.051758
1558,0.15771622955799103,0.051737
1559,0.15768536925315857,0.051715
1560,0.1576501578092575,0.051693
1561,0.15762107074260712,0.051672
1562,0.1575850248336792,0.051650
1563,0.15755467116832733,0.051628
1564,0.15751922130584717,0.051607
1565,0.1574886292219162,0.051585
1566,0.15745331346988678,0.051563
1567,0.15742433071136475,0.051542
1568,0.15738503634929657,0.051520
1569,0.15735958516597748,0.051499
1570,0.15732458233833313,0.051477
1571,0.15729451179504395,0.051455
1572,0.15725944936275482,0.051434
1573,0.15722909569740295,0.051412
1574,0.1571923792362213,0.051390
1575,0.15716348588466644,0.051369
1576,0.15712936222553253,0.051347
1577,0.15709994733333588,0.051326
1578,0.15706318616867065,0.051304
1579,0.15703584253787994,0.051283
1580,0.15700091421604156,0.051261
1581,0.15697023272514343,0.051240
1582,0.15693402290344238,0.051218
1583,0.1569066047668457,0.051196
1584,0.1568705439567566,0.051175
1585,0.1568453311920166,0.051153
1586,0.15681248903274536,0.051132
1587,0.15678353607654572,0.051110
1588,0.15674988925457,0.051089
1589,0.15672242641448975,0.051067
1590,0.15668745338916779,0.051046
1591,0.15665966272354126,0.051024
1592,0.15662342309951782,0.051003
1593,0.15659435093402863,0.050981
1594,0.1565588265657425,0.050960
1595,0.15653076767921448,0.050939
1596,0.15649281442165375,0.050917
1597,0.1564636379480362,0.050896
1598,0.15642641484737396,0.050874
1599,0.15639935433864594,0.050853
1600,0.15636172890663147,0.050831
1601,0.15633165836334229,0.050810
1602,0.15629532933235168,0.050789
1603,0.15626372396945953,0.050767
1604,0.15622767806053162,0.050746
1605,0.1562010645866394,0.050724
1606,0.15616288781166077,0.050703
1607,0.15613511204719543,0.050682
1608,0.15609855949878693,0.050660
1609,0.15606972575187683,0.050639
1610,0.15603528916835785,0.050617
1611,0.15600699186325073,0.050596
1612,0.15597105026245117,0.050575
1613,0.15594203770160675,0.050553
1614,0.15591101348400116,0.050532
1615,0.15588271617889404,0.050511
1616,0.15584979951381683,0.050489
1617,0.1558225452899933,0.050468
1618,0.15578894317150116,0.050447
1619,0.15575982630252838,0.050426
1620,0.15572765469551086,0.050404
1621,0.15570068359375,0.050383
1622,0.15566976368427277,0.050362
1623,0.1556435376405716,0.050340
1624,0.1556108146905899,0.050319
1625,0.15558195114135742,0.050298
1626,0.15554742515087128,0.050277
1627,0.15552085638046265,0.050255
1628,0.15548953413963318,0.050234
1629,0.15546298027038574,0.050213
1630,0.15543174743652344,0.050192
1631,0.1554061770439148,0.050170
1632,0.15537358820438385,0.050149
1633,0.1553480476140976,0.050128
1634,0.15531551837921143,0.050107
1635,0.15529103577136993,0.050086
1636,0.15526068210601807,0.050064
1637,0.15523426234722137,0.050043
1638,0.15520058572292328,0.050022
1639,0.15517792105674744,0.050001
1640,0.1551484912633896,0.049980
1641,0.155123770236969,0.049959
1642,0.15509092807769775,0.049937
1643,0.15506429970264435,0.049916
1644,0.15503138303756714,0.049895
1645,0.15500502288341522,0.049874
1646,0.1549757719039917,0.049853
1647,0.15495064854621887,0.049832
1648,0.1549188643693924,0.049811
1649,0.15489499270915985,0.049789
1650,0.15486599504947662,0.049768
1651,0.15484142303466797,0.049747
1652,0.1548103392124176,0.049726
1653,0.15478762984275818,0.049705
1654,0.15475794672966003,0.049684
1655,0.1547347754240036,0.049663
1656,0.15470507740974426,0.049642
1657,0.15468500554561615,0.049621
1658,0.15465247631072998,0.049600
1659,0.15463152527809143,0.049579
1660,0.15460501611232758,0.049558
1661,0.15458060801029205,0.049537
1662,0.15455332398414612,0.049516
1663,0.1545305997133255,0.049495
1664,0.15450161695480347,0.049474
1665,0.15447859466075897,0.049453
1666,0.154452383518219,0.049432
1667,0.1544284224510193,0.049411
1668,0.15439651906490326,0.049390
1669,0.15437203645706177,0.049369
1670,0.15434367954730988,0.049348
1671,0.15431815385818481,0.049327
1672,0.154288187623024,0.049306
1673,0.1542668640613556,0.049285
1674,0.15423499047756195,0.049264
1675,0.15421023964881897,0.049243
1676,0.15417946875095367,0.049222
1677,0.15415436029434204,0.049201
1678,0.15412537753582,0.049180
1679,0.15410113334655762,0.049159
1680,0.15407073497772217,0.049138
1681,0.15404671430587769,0.049117
1682,0.15401610732078552,0.049096
1683,0.15399064123630524,0.049075
1684,0.15395808219909668,0.049054
1685,0.1539330929517746,0.049034
1686,0.15390212833881378,0.049013
1687,0.1538734883069992,0.048992
1688,0.15383948385715485,0.048971
1689,0.15381048619747162,0.048950
1690,0.15377597510814667,0.048929
1691,0.15374422073364258,0.048908
1692,0.15371038019657135,0.048887
1693,0.15368226170539856,0.048867
1694,0.15365101397037506,0.048846
1695,0.1536232978105545,0.048825
1696,0.15358978509902954,0.048804
1697,0.15356336534023285,0.048783
1698,0.15353259444236755,0.048763
1699,0.1535053849220276,0.048742
1700,0.1534738689661026,0.048721
1701,0.1534501314163208,0.048700
1702,0.15341991186141968,0.048679
1703,0.15339569747447968,0.048659
1704,0.15336667001247406,0.048638
1705,0.15334472060203552,0.048617
1706,0.15331977605819702,0.048596
1707,0.1532982736825943,0.048575
1708,0.1532742828130722,0.048555
1709,0.15325263142585754,0.048534
1710,0.1532260924577713,0.048513
